Order_ID,Customer_ID,Order_Date,Product_ID,Quantity,Discount,Shipping_Cost,Sales_Channel,Payment_Method,Order_Status,Region
ORD009210,CUST00120,2025-10-02,PROD0004,1,0.2,2.0,Mobile App,Net Banking,Delivered,North
ORD009211,CUST00520,2026-02-19,PROD0020,6,0.2,6.06,In-Store,UPI,Cancelled,West
ORD009212,CUST00083,2025-07-27,PROD0021,-1,0.1,19.34,Mobile App,Credit Card,Returned,West
ORD009213,CUST00318,2026-07-28,PROD0118,2,0.15,13.22,In-Store,UPI,Delivered,West
ORD009214,CUST00456,2025-12-28,PROD0005,6,0.0,23.2,In-Store,UPI,Delivered,West
ORD009215,CUST00629,2026-02-24,PROD0044,6,0.1,10.72,Online,UPI,Delivered,East
ORD009216,CUST00204,2026-01-25,PROD0091,6,0.05,21.75,In-Store,Wallet,Delivered,West
ORD009217,CUST01389,2025-12-24,PROD0109,5,0.2,11.22,Online,COD,Delivered,East
ORD009218,CUST01522,2026-05-31,PROD0103,2,0.0,24.48,Mobile App,COD,Delivered,North
ORD009219,CUST00838,2025-09-08,PROD0121,-3,0.25,24.0,In-Store,Net Banking,Delivered,West
ORD009220,CUST00066,2025-10-14,PROD0111,5,0.05,8.23,Mobile App,Debit Card,Delivered,North
ORD009221,CUST01492,2025-10-07,PROD0111,1,0.1,22.15,Online,Net Banking,Delivered,North
ORD009222,CUST00470,2025-07-21,PROD0119,1,0.2,21.19,Mobile App,Wallet,Delivered,South
ORD009223,CUST00301,2025-07-25,PROD0027,6,0.2,5.27,In-Store,Debit Card,Delivered,East
ORD009224,CUST00468,2026-02-19,PROD0035,5,0.0,15.61,Online,COD,Returned,West
ORD009225,CUST00164,2025-07-05,PROD0033,6,0.05,1.82,Online,COD,Delivered,South
ORD009226,CUST01519,2025-12-18,PROD0019,6,0.05,20.92,Mobile App,Wallet,Cancelled,South
ORD009227,CUST01998,2026-06-02,PROD0011,4,0.0,4.36,In-Store,Credit Card,Delivered,North
ORD009228,CUST00086,2025-07-02,PROD0003,4,0.0,1.77,In-Store,Debit Card,Delivered,South
ORD009229,CUST00021,2025-10-30,PROD0080,2,0.0,10.01,In-Store,Wallet,Delivered,East
ORD009230,CUST00542,2026-02-22,PROD0031,1,0.25,14.42,In-Store,UPI,Delivered,South
ORD009231,CUST01832,2026-01-24,PROD0072,5,0.1,21.37,Online,COD,Delivered,West
ORD009232,CUST00875,2026-02-03,PROD0003,5,0.15,24.36,Mobile App,Debit Card,Delivered,East
ORD009233,CUST00245,2025-07-21,PROD0044,1,0.0,,Mobile App,UPI,Delivered,West
ORD009234,CUST01172,2025-12-18,PROD0021,3,0.15,1.51,Mobile App,COD,Delivered,West
ORD009235,CUST00212,2026-07-11,PROD0087,3,0.05,18.73,In-Store,UPI,Delivered,West
ORD009236,CUST01528,2025-08-30,PROD0039,4,0.0,14.13,Online,Debit Card,Delivered,South
ORD009237,CUST00438,2026-05-31,PROD0075,3,0.05,11.2,Mobile App,Net Banking,Delivered,East
ORD009238,CUST00910,2025-10-09,PROD0108,2,0.0,7.73,In-Store,Net Banking,Delivered,North
ORD009239,CUST00452,2025-12-14,PROD0102,6,0.2,12.56,Mobile App,COD,Delivered,North
ORD009240,CUST01418,2026-02-27,PROD0025,5,0.1,8.47,In-Store,Credit Card,Delivered,North
ORD009241,CUST01793,2025-10-16,PROD0004,6,0.05,18.93,In-Store,Wallet,Delivered,North
ORD009242,CUST01229,2025-08-18,PROD0070,3,0.15,13.6,Mobile App,COD,Delivered,East
ORD009243,CUST01671,2026-07-22,PROD0010,5,0.1,21.92,Online,Credit Card,Pending,North
ORD009244,CUST01542,2026-01-04,PROD0039,5,0.05,13.59,In-Store,COD,Delivered,South
ORD009245,CUST01665,2025-10-28,PROD0015,3,0.05,5.96,Online,Credit Card,Delivered,North
ORD009246,CUST00204,2025-07-07,PROD0031,2,0.0,21.28,Mobile App,COD,Cancelled,South
ORD009247,CUST00121,2025-08-21,PROD0081,4,0.05,13.93,In-Store,Wallet,Returned,East
ORD009248,CUST00017,2026-01-19,PROD0018,6,0.3,5.17,In-Store,UPI,Delivered,South
ORD009249,CUST01348,2025-07-26,PROD0078,6,0.0,15.59,Mobile App,Debit Card,Delivered,South
ORD009250,CUST00603,2025-07-20,PROD0118,3,0.25,8.94,Online,Credit Card,Delivered,South
ORD009251,CUST00994,2026-03-25,PROD0034,3,0.3,21.11,In-Store,Net Banking,Delivered,East
ORD009252,CUST01168,2025-12-10,PROD0030,2,0.05,11.33,Mobile App,UPI,Delivered,South
ORD009253,CUST01556,2025-12-28,PROD0104,1,0.3,18.16,Online,Wallet,Cancelled,West
ORD009254,CUST01774,2026-01-11,PROD0090,1,0.25,2.39,Mobile App,UPI,Delivered,East
ORD009255,CUST01921,2026-04-21,PROD0027,1,0.3,9.9,In-Store,Wallet,Delivered,East
ORD009256,CUST00746,2025-09-21,PROD0026,2,0.25,24.58,Online,UPI,Delivered,South
ORD009257,CUST00875,2025-11-02,PROD0104,2,0.0,20.21,Online,Credit Card,Pending,East
ORD009258,CUST01784,2025-07-23,PROD0052,1,0.0,4.0,Mobile App,Debit Card,Delivered,East
ORD009259,CUST00251,2025-08-08,PROD0012,3,0.0,6.94,Mobile App,Net Banking,Delivered,West
ORD009260,CUST00555,2026-05-13,PROD0073,2,0.25,8.25,In-Store,Credit Card,Returned,South
ORD009261,CUST01785,2026-01-23,PROD0036,4,0.25,16.26,In-Store,Credit Card,Delivered,East
ORD009262,CUST01481,2026-02-02,PROD0117,2,0.0,18.92,Mobile App,Debit Card,Delivered,East
ORD009263,CUST00443,2026-05-25,PROD0033,5,0.2,18.74,Mobile App,Credit Card,Returned,East
ORD009264,CUST01602,2025-08-14,PROD0106,4,0.15,12.75,In-Store,Net Banking,Delivered,North
ORD009265,CUST01395,2026-05-08,PROD0095,4,0.1,20.27,In-Store,Debit Card,Delivered,South
ORD009266,CUST00343,2025-11-20,PROD0104,5,0.3,10.93,Online,Credit Card,Delivered,South
ORD009267,CUST00691,2026-01-21,PROD0062,5,0.25,3.1,Online,Net Banking,Pending,East
ORD009268,CUST01936,2026-06-11,PROD0110,1,0.0,14.11,Online,UPI,Delivered,North
ORD009269,CUST00282,2026-07-05,PROD0120,1,0.0,23.81,In-Store,Net Banking,Returned,North
ORD009270,CUST01378,2026-01-16,PROD0022,4,0.0,19.82,Mobile App,UPI,Delivered,East
ORD009271,CUST00217,2026-02-13,PROD0087,6,0.2,14.47,In-Store,Net Banking,Delivered,South
ORD009272,CUST01929,2026-03-27,PROD0011,2,0.05,16.17,Mobile App,Credit Card,Delivered,East
ORD009273,CUST01971,2026-02-08,PROD0019,4,0.3,23.26,In-Store,Credit Card,Delivered,East
ORD009274,CUST00495,2025-09-24,PROD0028,2,0.0,10.71,Online,Net Banking,Pending,South
ORD009275,CUST01630,2026-06-12,PROD0083,3,0.0,8.28,In-Store,COD,Delivered,West
ORD009276,CUST01979,2026-03-22,PROD0102,1,0.2,24.43,Mobile App,Debit Card,Delivered,East
ORD009277,CUST01075,2025-12-27,PROD0042,5,0.0,21.59,Mobile App,COD,Delivered,East
ORD009278,CUST01942,2025-07-11,PROD0044,6,0.3,8.08,Online,Credit Card,Cancelled,South
ORD009279,CUST01013,2026-04-30,PROD0094,5,0.15,11.59,Mobile App,Debit Card,Delivered,West
ORD009280,CUST01774,2026-06-24,PROD0055,6,0.3,10.38,Online,Wallet,Delivered,East
ORD009281,CUST00987,2025-07-01,PROD0120,3,0.2,3.73,Mobile App,COD,Delivered,North
ORD009282,CUST01022,2025-09-25,PROD0038,5,0.0,23.95,Online,Net Banking,Delivered,East
ORD009283,CUST00952,2026-03-06,PROD0063,5,0.25,10.11,Online,COD,Pending,East
ORD009284,CUST01595,2025-07-22,PROD0050,5,0.1,,Online,Net Banking,Delivered,East
ORD009285,CUST00218,2025-09-07,PROD0036,3,0.0,4.73,Online,Wallet,Pending,West
ORD009286,CUST01469,2026-02-10,PROD0031,6,0.15,13.7,Mobile App,COD,Delivered,East
ORD009287,CUST00204,2026-01-13,PROD0013,2,0.0,0.6,In-Store,Wallet,Delivered,West
ORD009288,CUST01267,2026-02-27,PROD0049,4,0.2,19.11,Online,COD,Delivered,North
ORD009289,CUST00403,2025-09-30,PROD0045,2,0.1,14.52,In-Store,Net Banking,Delivered,North
ORD009290,CUST00518,2025-11-15,PROD0060,1,0.0,15.64,Mobile App,UPI,Delivered,North
ORD009291,CUST00158,2026-07-21,PROD0103,4,0.1,1.29,Online,Debit Card,Delivered,South
ORD009292,CUST01100,2025-11-15,PROD0106,0,0.2,5.28,In-Store,Net Banking,Pending,North
ORD009293,CUST01590,2025-09-01,PROD0106,5,0.15,1.86,In-Store,UPI,Delivered,East
ORD009294,CUST00002,2025-09-20,PROD0096,6,0.25,7.22,Online,Wallet,Delivered,West
ORD009295,CUST00769,2025-09-17,PROD0070,5,0.1,15.69,Online,Credit Card,Returned,South
ORD009296,CUST00480,2026-05-19,PROD0016,1,0.2,14.15,In-Store,Wallet,Delivered,West
ORD009297,CUST00697,2026-02-26,PROD0112,2,0.0,,Online,UPI,Delivered,South
ORD009298,CUST01393,2025-10-01,PROD0060,5,0.0,13.73,Mobile App,Debit Card,Delivered,West
ORD009299,CUST00216,2026-04-08,PROD0006,6,0.15,6.83,Online,Debit Card,Delivered,South
ORD009300,CUST01530,2026-07-29,PROD0110,5,0.2,6.11,Online,Net Banking,Delivered,South
ORD009301,CUST01632,2026-03-22,PROD0017,6,0.1,3.43,Mobile App,UPI,Returned,South
ORD009302,CUST01897,2025-11-24,PROD0029,1,0.1,21.23,In-Store,Debit Card,Delivered,East
ORD009303,CUST01730,2026-01-27,PROD0106,4,0.0,15.41,Online,COD,Pending,North
ORD009304,CUST01299,2025-08-13,PROD0028,4,0.2,4.66,In-Store,UPI,Delivered,West
ORD009305,CUST01448,2025-09-16,PROD0019,6,0.15,4.43,Mobile App,COD,Delivered,West
ORD009306,CUST01511,2025-10-09,PROD0016,4,0.05,21.83,Online,COD,Delivered,East
ORD009307,CUST00581,2026-04-11,PROD0019,2,0.0,18.57,Online,COD,Cancelled,East
ORD009308,CUST01283,2026-01-31,PROD0018,1,0.0,16.48,Online,UPI,Cancelled,North
ORD009309,CUST01369,2025-09-28,PROD0111,2,0.0,10.17,In-Store,Net Banking,Delivered,North
ORD009310,CUST01935,2025-09-28,PROD0064,6,0.2,6.55,Online,Net Banking,Delivered,East
ORD009311,CUST00289,2025-09-29,PROD0067,5,0.0,24.49,In-Store,Credit Card,Delivered,South
ORD009312,CUST01271,2025-07-03,PROD0025,6,0.15,19.93,Mobile App,Debit Card,Pending,North
ORD009313,CUST01049,2026-07-28,PROD0108,4,0.0,7.54,Mobile App,Wallet,Delivered,South
ORD009314,CUST01023,2025-10-04,PROD0080,5,0.1,21.19,In-Store,COD,Delivered,West
ORD009315,CUST01429,2025-07-03,PROD0098,1,0.3,18.97,Online,COD,Delivered,East
ORD009316,CUST00529,2026-06-11,PROD0010,1,0.0,7.43,Online,Wallet,Pending,West
ORD009317,CUST00729,2026-05-28,PROD0025,4,0.1,10.66,Online,Net Banking,Delivered,West
ORD009318,CUST01858,2026-02-22,PROD0029,3,0.15,4.65,In-Store,Net Banking,Delivered,East
ORD009319,CUST00021,2026-05-25,PROD0023,3,0.05,2.78,Online,Wallet,Delivered,South
ORD009320,CUST01822,2025-07-12,PROD0110,5,0.2,18.07,Mobile App,COD,Delivered,North
ORD009321,CUST00877,2026-03-13,PROD0006,3,0.3,6.69,In-Store,Debit Card,Delivered,North
ORD009322,CUST01028,2026-02-08,PROD0080,5,0.0,20.5,Mobile App,COD,Delivered,East
ORD009323,CUST01008,2026-04-05,PROD0070,2,0.05,24.89,Online,Credit Card,Delivered,West
ORD009324,CUST00300,2025-12-30,PROD0021,2,0.2,1.92,In-Store,Debit Card,Pending,South
ORD009325,CUST01169,2026-05-15,PROD0016,5,0.1,11.83,Online,Credit Card,Delivered,West
ORD009326,CUST01270,2025-07-08,PROD0075,3,0.05,,In-Store,UPI,Delivered,North
ORD009327,CUST01015,2026-07-06,PROD0064,2,0.0,19.72,In-Store,Net Banking,Delivered,North
ORD009328,CUST01529,2026-07-06,PROD0113,6,0.25,19.0,Mobile App,Credit Card,Delivered,East
ORD009329,CUST00780,2025-07-28,PROD0109,6,0.2,8.72,In-Store,Net Banking,Delivered,East
ORD009330,CUST00788,2026-07-23,PROD0054,2,0.2,11.35,Online,COD,Delivered,West
ORD009331,CUST01622,2026-03-20,PROD0028,4,0.0,14.87,In-Store,Wallet,Cancelled,South
ORD009332,CUST01084,2025-07-30,PROD0060,4,0.2,24.35,Mobile App,COD,Returned,South
ORD009333,CUST01329,2026-01-22,PROD0108,1,0.1,8.19,Online,UPI,Delivered,East
ORD009334,CUST01616,2025-10-11,PROD0055,4,0.25,23.08,Online,Debit Card,Returned,South
ORD009335,CUST01258,2025-10-15,PROD0057,6,0.25,6.73,In-Store,Net Banking,Delivered,North
ORD009336,CUST01609,2026-02-07,PROD0104,3,0.05,24.73,Mobile App,Debit Card,Delivered,West
ORD009337,CUST01558,2026-06-29,PROD0095,3,0.3,16.76,In-Store,COD,Delivered,West
ORD009338,CUST01166,2025-09-26,PROD0065,6,0.3,11.59,Online,Net Banking,Delivered,South
ORD009339,CUST01032,2025-08-14,PROD0093,3,0.25,15.33,Mobile App,Net Banking,Pending,South
ORD009340,CUST00810,2026-06-14,PROD0081,2,0.15,6.81,Online,Credit Card,Delivered,North
ORD009341,CUST00141,2026-06-13,PROD0041,1,0.25,6.85,Online,Net Banking,Delivered,South
ORD009342,CUST01604,2026-01-07,PROD0115,3,0.1,2.84,Online,Wallet,Delivered,East
ORD009343,CUST00287,2025-07-17,PROD0114,3,0.0,2.85,Online,UPI,Delivered,East
ORD009344,CUST01923,2026-02-19,PROD0031,6,0.0,8.69,In-Store,Credit Card,Delivered,West
ORD009345,CUST01833,2026-03-12,PROD0112,5,0.15,19.07,In-Store,Net Banking,Delivered,East
ORD009346,CUST00699,2025-11-24,PROD0035,4,0.1,15.2,In-Store,Net Banking,Returned,East
ORD009347,CUST00997,2026-07-21,PROD0073,5,0.0,2.56,Mobile App,UPI,Delivered,West
ORD009348,CUST01048,2025-11-03,PROD0080,5,0.1,21.31,In-Store,Credit Card,Delivered,North
ORD009349,CUST01119,2025-10-21,PROD0019,2,0.25,15.03,Mobile App,Net Banking,Pending,East
ORD009350,CUST01253,2025-10-01,PROD0049,3,0.3,24.02,Online,Credit Card,Returned,South
ORD009351,CUST01626,2025-12-18,PROD0111,2,0.2,16.75,Mobile App,UPI,Delivered,South
ORD009352,CUST00355,2026-04-15,PROD0071,6,0.0,4.38,In-Store,Credit Card,Delivered,West
ORD009353,CUST01240,2025-10-05,PROD0070,3,0.05,11.84,Mobile App,Credit Card,Delivered,North
ORD009354,CUST01480,2025-12-30,PROD0075,1,0.05,16.21,In-Store,UPI,Delivered,North
ORD009355,CUST00123,2025-07-24,PROD0089,1,0.0,0.71,Online,Net Banking,Delivered,South
ORD009356,CUST00823,2026-02-28,PROD0026,5,0.0,0.37,In-Store,Wallet,Delivered,West
ORD009357,CUST00423,2026-07-22,PROD0116,4,0.0,3.24,Mobile App,COD,Delivered,West
ORD009358,CUST01374,2026-07-15,PROD0057,3,0.2,6.29,Online,COD,Delivered,North
ORD009359,CUST01727,2026-05-21,PROD0118,1,0.15,10.74,In-Store,Wallet,Cancelled,South
ORD009360,CUST00474,2025-11-10,PROD0045,5,0.0,12.19,Online,Debit Card,Delivered,East
ORD009361,CUST00518,2025-11-28,PROD0012,1,0.3,3.45,In-Store,Wallet,Cancelled,West
ORD009362,CUST01642,2025-11-14,PROD0059,5,0.0,16.83,In-Store,Debit Card,Delivered,East
ORD009363,CUST01608,2026-03-28,PROD0099,3,0.0,,Online,Credit Card,Delivered,West
ORD009364,CUST01098,2026-04-06,PROD0081,6,0.0,7.36,In-Store,Credit Card,Delivered,South
ORD009365,CUST00325,2025-12-05,PROD0064,2,0.0,0.34,Mobile App,Wallet,Delivered,North
ORD009366,CUST01433,2026-01-13,PROD0034,3,0.1,1.94,In-Store,UPI,Delivered,South
ORD009367,CUST00165,2025-08-16,PROD0021,6,0.3,9.79,Mobile App,Net Banking,Delivered,West
ORD009368,CUST01024,2026-07-19,PROD0036,3,0.05,3.85,Mobile App,Net Banking,Delivered,West
ORD009369,CUST01005,2026-06-30,PROD0061,6,0.0,9.42,In-Store,Debit Card,Delivered,West
ORD009370,CUST01330,2026-05-24,PROD0013,1,0.0,15.7,Online,COD,Delivered,North
ORD009371,CUST01780,2026-03-02,PROD0023,3,0.0,13.68,Mobile App,Credit Card,Delivered,North
ORD009372,CUST00215,2025-08-10,PROD0080,6,0.2,5.78,Mobile App,Debit Card,Delivered,East
ORD009373,CUST01548,2025-07-10,PROD0027,2,0.2,8.6,Mobile App,Credit Card,Delivered,East
ORD009374,CUST01493,2025-07-26,PROD0063,5,0.0,15.35,In-Store,UPI,Delivered,East
ORD009375,CUST01569,2025-11-30,PROD0057,1,0.0,21.52,Mobile App,Wallet,Delivered,South
ORD009376,CUST00310,2025-11-27,PROD0058,3,0.2,18.83,In-Store,COD,Pending,East
ORD009377,CUST01846,2025-12-24,PROD0059,6,0.3,13.84,Mobile App,Debit Card,Delivered,North
ORD009378,CUST01962,2025-10-03,PROD0043,6,0.1,9.06,Mobile App,UPI,Delivered,South
ORD009379,CUST00657,2026-06-20,PROD0046,3,0.05,9.13,Mobile App,Debit Card,Delivered,North
ORD009380,CUST00499,2026-01-01,PROD0031,1,0.2,21.99,In-Store,Debit Card,Delivered,West
ORD009381,CUST00192,2025-09-12,PROD0103,1,0.2,0.98,In-Store,Debit Card,Delivered,East
ORD009382,CUST01377,2026-07-30,PROD0064,4,0.05,24.7,Online,Credit Card,Delivered,South
ORD009383,CUST00052,2025-09-08,PROD0085,2,0.0,16.61,In-Store,COD,Delivered,South
ORD009384,CUST00264,2026-01-26,PROD0100,2,0.0,17.03,Online,COD,Delivered,West
ORD009385,CUST01614,2025-10-03,PROD0087,1,0.3,0.95,Online,Credit Card,Delivered,North
ORD009386,CUST00292,2026-07-12,PROD0121,3,0.25,,Mobile App,UPI,Delivered,South
ORD009387,CUST00668,2025-09-29,PROD0106,3,0.0,12.12,In-Store,Net Banking,Delivered,West
ORD009388,CUST00478,2025-09-20,PROD0019,3,0.0,2.64,Mobile App,Debit Card,Delivered,South
ORD009389,CUST00520,11-17-2025,PROD0031,5,0.0,6.95,Online,COD,Returned,North
ORD009390,CUST01558,2025-11-02,PROD0049,6,0.0,22.26,Online,UPI,Delivered,West
ORD009391,CUST00598,2026-04-28,PROD0035,4,0.25,13.75,In-Store,Debit Card,Delivered,East
ORD009392,CUST00819,2026-02-12,PROD0067,1,0.0,10.34,In-Store,Credit Card,Delivered,South
ORD009393,CUST01409,2026-05-09,PROD0103,1,0.0,1.82,In-Store,COD,Pending,South
ORD009394,CUST00943,2026-05-16,PROD0109,4,0.25,17.85,Online,Debit Card,Delivered,West
ORD009395,CUST00437,2026-06-14,PROD0001,5,0.2,17.57,Mobile App,Wallet,Delivered,North
ORD009396,CUST01219,2026-01-09,PROD0105,2,0.0,15.35,Online,Debit Card,Delivered,West
ORD009397,CUST01796,2025-11-27,PROD0001,5,0.1,12.76,Online,Wallet,Delivered,North
ORD009398,CUST01812,2026-03-27,PROD0048,-1,0.3,10.84,Mobile App,Wallet,Delivered,West
ORD009399,CUST01594,2025-10-06,PROD0080,2,0.1,14.83,Online,Wallet,Returned,South
ORD009400,CUST01592,2025-07-16,PROD0017,2,0.3,5.83,In-Store,COD,Delivered,East
ORD009401,CUST00645,2025-09-15,PROD0077,2,0.0,23.53,Mobile App,Debit Card,Delivered,North
ORD009402,CUST01334,2026-07-22,PROD0121,3,0.0,14.72,In-Store,Debit Card,Delivered,East
ORD009403,CUST01782,2026-07-25,PROD0078,5,0.1,7.78,In-Store,COD,Cancelled,West
ORD009404,CUST00806,2025-08-12,PROD0054,6,0.2,11.24,In-Store,Wallet,Delivered,North
ORD009405,CUST00314,2025-09-27,PROD0087,4,0.3,20.14,Online,Net Banking,Delivered,North
ORD009406,CUST01104,2026-02-06,PROD0056,6,0.25,4.04,In-Store,Wallet,Delivered,East
ORD009407,CUST00136,2026-03-16,PROD0066,2,0.3,7.32,Online,UPI,Pending,South
ORD009408,CUST00610,2026-01-12,PROD0011,2,0.05,16.99,Online,Net Banking,Delivered,North
ORD009409,CUST01713,2026-03-26,PROD0121,6,0.25,7.89,In-Store,Net Banking,Delivered,South
ORD009410,CUST00484,2026-06-07,PROD0003,6,0.3,19.81,Mobile App,Wallet,Delivered,South
ORD009411,CUST01950,2025-12-31,PROD0118,5,0.0,3.26,Mobile App,Credit Card,Delivered,West
ORD009412,CUST01034,2026-05-29,PROD0092,6,0.25,19.07,Mobile App,Wallet,Delivered,South
ORD009413,CUST00129,2025-07-04,PROD0111,2,0.1,1.71,Online,COD,Delivered,North
ORD009414,CUST01784,2026-06-21,PROD0105,4,0.0,0.31,Mobile App,UPI,Delivered,North
ORD009415,CUST00770,2025-10-04,PROD0014,1,0.0,22.46,Online,UPI,Delivered,South
ORD009416,CUST01227,2025-08-07,PROD0007,1,0.0,14.53,In-Store,Wallet,Delivered,West
ORD009417,CUST01548,2025-08-23,PROD0101,6,0.3,8.8,In-Store,Wallet,Delivered,East
ORD009418,CUST00641,2026-07-25,PROD0080,6,0.15,5.81,In-Store,UPI,Delivered,North
ORD009419,CUST00793,2026-02-18,PROD0098,4,0.1,15.42,Mobile App,Net Banking,Delivered,South
ORD009420,CUST01088,2026-07-09,PROD0111,4,0.3,12.73,Mobile App,Net Banking,Cancelled,East
ORD009421,CUST01664,2026-01-12,PROD0064,2,0.0,24.79,Online,Wallet,Delivered,East
ORD009422,CUST01705,2025-07-04,PROD0009,4,0.25,24.58,Mobile App,COD,Pending,East
ORD009423,CUST01003,2025-08-05,PROD0048,2,0.1,15.88,In-Store,Wallet,Delivered,East
ORD009424,CUST00383,2025-09-12,PROD0087,5,0.25,11.07,Mobile App,COD,Delivered,East
ORD009425,CUST01687,2026-02-27,PROD0063,4,0.15,12.28,Online,Wallet,Delivered,North
ORD009426,CUST00719,2026-05-25,PROD0089,6,0.1,17.06,Online,Credit Card,Delivered,West
ORD009427,CUST01671,2025-08-01,PROD0069,2,0.05,2.54,Online,Credit Card,Delivered,South
ORD009428,CUST01116,2026-03-20,PROD0040,5,0.0,8.21,In-Store,Wallet,Cancelled,North
ORD009429,CUST01208,2025-08-30,PROD0018,1,0.0,1.88,In-Store,Wallet,Delivered,West
ORD009430,CUST01598,2025-07-22,PROD0046,3,0.3,1.83,Online,Credit Card,Delivered,North
ORD009431,CUST00989,2025-09-06,PROD0008,3,0.05,4.9,In-Store,Credit Card,Delivered,North
ORD009432,CUST00489,2025-12-12,PROD0115,5,0.0,12.13,In-Store,Wallet,Pending,North
ORD009433,CUST00614,2026-02-20,PROD0010,5,0.0,19.62,Mobile App,Net Banking,Returned,North
ORD009434,CUST01416,2026-07-10,PROD0110,6,0.05,12.14,Mobile App,Debit Card,Delivered,South
ORD009435,CUST01535,2025-10-11,PROD0010,4,0.0,8.39,Mobile App,Credit Card,Returned,West
ORD009436,CUST01520,2026-06-26,PROD0080,6,0.3,2.06,In-Store,UPI,Delivered,North
ORD009437,CUST00098,2026-03-08,PROD0033,2,0.0,13.76,In-Store,Wallet,Delivered,North
ORD009438,CUST01709,2025-07-04,PROD0066,3,0.0,,In-Store,Credit Card,Delivered,South
ORD009439,CUST01160,2026-02-11,PROD0005,6,0.0,,Online,Debit Card,Delivered,North
ORD009440,CUST01175,2025-10-03,PROD0110,3,0.2,24.43,Online,Net Banking,Delivered,South
ORD009441,CUST01807,2026-02-23,PROD0067,4,0.3,2.78,In-Store,UPI,Delivered,South
ORD009442,CUST01277,2026-02-27,PROD0016,4,0.2,5.3,Online,Debit Card,Delivered,East
ORD009443,CUST01885,2026-02-19,PROD0039,2,0.1,11.83,Mobile App,COD,Delivered,South
ORD009444,CUST01017,2025-11-24,PROD0121,3,0.1,24.22,Mobile App,COD,Returned,West
ORD009445,CUST01639,2025-11-20,PROD0117,5,0.0,19.3,In-Store,Credit Card,Cancelled,East
ORD009446,CUST01941,2025-08-02,PROD0032,3,0.2,22.46,In-Store,Net Banking,Delivered,North
ORD009447,CUST00418,2026-06-27,PROD0108,6,0.0,8.34,In-Store,Net Banking,Delivered,East
ORD009448,CUST00411,10-03-2025,PROD0052,4,0.25,24.8,Online,COD,Delivered,East
ORD009449,CUST01034,2026-07-12,PROD0019,6,0.05,2.57,Mobile App,UPI,Returned,South
ORD009450,CUST00876,2025-12-24,PROD0094,5,0.15,1.32,Online,Credit Card,Delivered,South
ORD009451,CUST01836,2026-05-04,PROD0050,3,0.0,21.39,Mobile App,COD,Delivered,South
ORD009452,CUST00522,2025-12-15,PROD0108,2,0.25,23.18,Online,Credit Card,Returned,East
ORD009453,CUST01557,2025-12-27,PROD0014,3,0.0,2.26,Mobile App,Debit Card,Delivered,North
ORD009454,CUST00791,2026-07-23,PROD0114,5,0.15,2.84,In-Store,UPI,Delivered,West
ORD009455,CUST00673,2026-05-01,PROD0073,3,0.15,0.83,In-Store,UPI,Delivered,North
ORD009456,CUST01720,2025-08-08,PROD0118,3,0.05,2.61,In-Store,Debit Card,Delivered,West
ORD009457,CUST00723,2025-10-18,PROD0021,4,0.25,5.24,In-Store,Net Banking,Delivered,West
ORD009458,CUST01788,0000-00-00,PROD0063,1,0.2,24.25,In-Store,UPI,Delivered,East
ORD009459,CUST01476,2026-01-04,PROD0073,4,0.25,16.7,In-Store,Net Banking,Cancelled,South
ORD009460,CUST01780,2025-11-01,PROD0074,4,0.0,19.46,In-Store,COD,Delivered,West
ORD009461,CUST00087,2026-04-09,PROD0059,3,0.05,19.4,Mobile App,Wallet,Delivered,North
ORD009462,CUST01694,0000-00-00,PROD0100,4,0.3,13.38,Mobile App,Credit Card,Delivered,South
ORD009463,CUST01331,2025-11-07,PROD0011,4,0.25,19.94,Online,COD,Delivered,West
ORD009464,CUST00485,2025-08-06,PROD0075,6,0.05,14.9,Online,Net Banking,Delivered,North
ORD009465,CUST01878,2025-11-17,PROD0081,1,0.0,7.86,Online,UPI,Delivered,West
ORD009466,CUST00331,2026-01-18,PROD0010,4,0.1,14.03,In-Store,Wallet,Delivered,South
ORD009467,CUST01049,2026-04-23,PROD0008,4,0.2,13.34,Online,Credit Card,Delivered,North
ORD009468,CUST01497,2025-10-21,PROD0105,6,0.0,20.59,In-Store,Wallet,Delivered,North
ORD009469,CUST00450,2026-07-25,PROD0103,3,0.15,24.54,Mobile App,UPI,Delivered,West
ORD009470,CUST00896,2025-12-13,PROD0067,6,0.15,10.28,Online,UPI,Delivered,East
ORD009471,CUST01047,2026-01-07,PROD0019,4,0.0,19.08,Mobile App,Net Banking,Delivered,East
ORD009472,CUST01859,2026-03-29,PROD0084,2,0.1,2.49,Online,Debit Card,Delivered,West
ORD009473,CUST00041,2026-05-13,PROD0069,5,0.05,19.42,Mobile App,COD,Returned,North
